,Date,Stars,BankName,Clean_Review,sentiment,sentiment_cat
472,2016-03-29,5,North American Savings Bank,leehy customers name hard honest commission andrew heart person,0.15416666666666665,Positive
473,2016-04-05,5,North American Savings Bank,field knowledgeable loan closed highly respond quick contract track house fred awesome day stayed days time emails recommend calls,0.34833333333333333,Positive
474,2017-07-07,5,North American Savings Bank,pleasure fine business bank values people talk real walks traditional,0.20555555555555557,Positive
475,2017-08-06,5,North American Savings Bank,judgment knowledgeable sense doing attitude process functionary accessible paperwork positive refinancing humor joey trusted true throughout partner maintained failed complex,0.030454545454545456,Neutral
476,2016-10-29,5,North American Savings Bank,dont people consider hesitant usually loan company process exceeded expectations previously local mortgage jeremy recommend service trusted knowledge customer nonlocal officer involved,-0.125,Negative
477,2016-12-05,5,North American Savings Bank,dont people consider hesitant usually loan company process exceeded expectations previously local mortgage jeremy recommend service trusted knowledge customer nonlocal officer involved,-0.125,Negative
478,2017-10-04,5,North American Savings Bank,steve couldnt am supervisor friend glad recommended day closing,0.5,Positive
479,2016-08-31,5,North American Savings Bank,customer professional oriented,0.1,Neutral
480,2017-05-09,5,North American Savings Bank,recommend steve patient highly havent responsive bought move house cant questions praise,0.16,Positive
481,2016-10-22,5,North American Savings Bank,easily products ive bank,0.43333333333333335,Positive
482,2017-09-12,5,North American Savings Bank,resources knowledgeable deadline nasb missed rain available experienced tools understand shine obviously experience service commitment reason stellar customer followup dallas successful,0.44000000000000006,Positive
483,2016-01-23,5,North American Savings Bank,speed happier close nasb speaking impressed loan couldnt extremely communicate barrett jon proffessionalism quotes preferred officers ability service methods won quality,0.4375,Positive
484,2017-09-12,5,North American Savings Bank,speed happier close nasb speaking impressed loan couldnt extremely communicate barrett jon proffessionalism quotes preferred officers ability service methods won quality,0.4375,Positive
485,2017-05-24,5,North American Savings Bank,recommend top able close excellent rc mortgage lender projected ensure stayed looking smooth malcolm date,0.6,Positive
486,2016-10-22,5,North American Savings Bank,closed recommend loan service top target excellent home rc everythign stayed looking,0.4666666666666666,Positive
487,2017-08-06,5,North American Savings Bank,closing quick helpful time completed,0.3333333333333333,Positive
488,2017-05-09,5,North American Savings Bank,expertise process fiance home guidance brads entire helpful time brad buyers,0.0,Neutral
489,2017-12-02,5,North American Savings Bank,consultation nasb industry start satisfied received quit low provides read experienced talking maybe mortgages goodlet experience mortgage pleasurable recommend business service customer lifetime fees rate unmatched dallas,0.43333333333333335,Positive
490,2016-05-12,5,North American Savings Bank,firm patient buying people experiences easiest million professional heart empathetic questions truly process stressful completely daughter kindest matter technologically grandson drove entire read type husband refinance spoke call dream refinancing mail crazy recommended documents review time pleasurable bank snail phone home trust understanding choice lenders dallas illiterate chose extra,-0.09999999999999999,Negative
491,2017-01-26,1,North American Savings Bank,told automatic account escrow scheduled request representative double smoothly loan intuitive received debit provide counseling actually read changed credit span complete various late unlike service bank messages rude services capable automatically specifically charge external payments whom call letter woman confirmation balance mortgage change months customer email adjusted using disaster suggested process instructed minutes record earlier website nasbs va weeks total entries banks department veteran adjust agent clunky nasb sent default servicing voice deficiency performing set amount experienced debited spoke error current payment mail incompetence system socalled business apply telling sell hung closing called,0.0642857142857143,Neutral
492,2017-03-19,1,North American Savings Bank,recommend miserable purchase accepted screwed home responsibility experience imaginable wouldnt purchasing doghouse errors,-1.0,Negative
493,2016-11-20,1,North American Savings Bank,told communicated thank steer disorganized nasb people kang loan poor process times questioned unless idea happy expired minutes actual communicate house appraiser sign settling items settlement read refinance lock talking current refinancing contacted lower forgot communication mortgage pictures sweet documents causing werent recommend steve appraise didnt twice comps committed appraising email rate look goodness notary officer competent called,0.20833333333333334,Positive
494,2016-06-11,1,North American Savings Bank,told communicated thank steer disorganized nasb people loan poor process times questioned unless idea happy expired minutes actual communicate house appraiser sign settling items settlement read refinance lock talking current refinancing contacted lower forgot communication mortgage pictures sweet documents causing werent recommend steve appraise comps twice committed email rate look goodness notary officer competent called,0.20833333333333334,Positive
495,2016-01-23,1,North American Savings Bank,card loan company times supervisor understood ok heard earlier read response fro credit refinance emailed nick due started busness called,0.125,Positive
496,2017-01-11,1,North American Savings Bank,fees apr explain rate,0.0,Neutral
497,2016-11-06,1,North American Savings Bank,told friendly finally close star conversation departure request professional questions recured loan depending documentation received wasnt respond doesnt read traveling patterns complete justified single lower requests id hard bank disrespect respectful assure promise rep completed imagine unwilling broken ready rectify quick hadnt unfold additional ive mortgage started day time didnt count email rate promises initial country beginning explained closed times process kept wished earlier mortgages weeks sounded wifes occasion wife repeats customers banks owe assurance responded life complained hours properties care donna complaints sent deal treats application happen incompetent happened yourself unable provided owned honestly worst tell violated sorry experience pushed example home,-0.07919799498746867,Negative
498,2016-05-27,1,North American Savings Bank,told close nasb property diffiicult north amortgage information loan built process difference family mishandling provided lender read opinion compared mortgage causing american recommend bank home savings value reverification,0.0,Neutral
499,2016-03-22,1,North American Savings Bank,previous registering disturbing site phone list unprofessional contacted lender,-0.3333333333333333,Negative
500,2016-02-06,1,North American Savings Bank,told reviews recoup account obtain loan couldnt sometimes stuck house despite read refinanced credit mistake bypass risen able reports decided feel pursuing personally american save comps bank messages officer findings lenders pay promise completed voicemail forwarding worth aggravation urge standard resent ensure suitable additional led helping refinance complied forwarded started news time strongly average didnt email calls rate savings using ago little effort issuing assessment frequent money honor impression avoid prevent issues conversing words paying below matter result im half convoluted calling informing realtors confirmed cant securing werent emails lot banks rates believe spent assurance week answered expect contacting stopped annoyed bad north company secure write warn yourself attracting assessments course looking amount residence communication system documents sufficient business ill recourse phone minimal telling reach recording,-0.0033854166666666425,Negative
501,2016-07-25,1,North American Savings Bank,told bob check close coordinate nasb sale sent past agreed driving personal stressful power fly household ran read accept credit paperwork wouldnt started day days wife attorney fedex five id send bank knowledge home consent purchased notary houses closing docs weeksit,0.18333333333333335,Positive
502,2017-09-27,1,North American Savings Bank,firm promises nasb excellent disappeared income loan apparent constantly apparently lender sign read credit busy im lock follow horrible etc sensed local weeks contacted lower towards experience plenty day didnt tons terms business reason rates immediately matters thankfully complained lenders closing failed date rep,-0.08888888888888886,Negative
503,2017-12-24,1,North American Savings Bank,told guess friendly locked saying thanks initial ready parameters ears nasb professional lending sent february missed boat replied competitive loan proceed selected closed talked fall deaf ok respond extremely lender january contract exact continued tree round read select lock spoke etc current else tomorrow signed weeks receive please late near five emails didnt bunch banks send rates phone email week fees calls rate following pretty lenders helpful rep,0.08333333333333333,Neutral
504,2017-03-19,1,North American Savings Bank,told faith disappointed nasb conversation everyday honest beginning supposed tax loan consultant explanation cost expected repeatedly read compoentsfees aware estimate total communication mentioned receive time am send apply bank fixed rate taxes closing extra called,-0.012499999999999994,Negative
